transaction_id,direction,amount,currency,description,transaction_date,post_date,account_id,status,class,subclass_code,subclass_title,reference,institution_id,connection_id,balance_amount,balance_currency
b11f9433-4dab-4ee6-b35e-56a9f69e53ac,debit,-2.66,AUD,MCDONALDS AIRSIDE MASC Card xx3856,2025-10-10T18:09:37Z,2025-10-13T18:09:37Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
05722149-2ac0-49cd-9e0b-10621d1e961a,debit,-1.19,AUD,7-ELEVEN 2285 TURRAMURRA AU Card xx3856,2025-10-11T12:55:33Z,2025-10-11T12:55:33Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
2618e8e5-6c5d-4c07-b90a-3c7620eec5bf,debit,-55.93,AUD,KMART 1226 CLAYTON AU AUS  Card xx2328,2025-10-08T07:20:24Z,2025-10-09T07:20:24Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,426,Department Stores,H268893,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
4e797e45-8268-4bd3-86f3-763e7b1d3133,debit,-207.19,AUD,WOOLWORTHS 3161 MOORABBIN VIC AU Card xx3856,2025-10-05T14:10:16Z,2025-10-07T14:10:16Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
8127522f-244c-4c8a-bd49-c0b9fa35e106,debit,-190.50,AUD,WOOLWORTHS 3110 BENTLEIGH VI AUS  Card xx2328,2025-10-03T22:04:21Z,2025-10-06T22:04:21Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
c48631d0-879d-4e61-92f9-1f2103b66ffa,debit,-16.18,AUD,ZING POP CULTURE CHELTENHAM VICAU Card xx2328,2025-10-03T18:42:25Z,2025-10-06T18:42:25Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,422,Electrical and Electronic Goods Retailing,H262764,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
5e557040-20fd-4186-a3f6-c7afd8ab06c4,debit,-13.32,AUD,ALH VENUES 8204 BENTLEIGH EST VI AUS  Card xx3856,2025-10-03T11:38:51Z,2025-10-05T11:38:51Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,452,"Pubs, Taverns and Bars",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
ff6031a7-fe74-4fac-9e5d-ca16051ed486,debit,-20.62,AUD,ALDI STORES - Chatswood Chatswood AU  Card xx3856,2025-10-03T20:37:40Z,2025-10-04T20:37:40Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
a431f770-775c-40ba-a882-b3796700687c,debit,-68.71,AUD,YD PTY LTD 201 Manly Card xx3856,2025-10-02T18:03:51Z,2025-10-04T18:03:51Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,425,"Clothing, Footwear and Personal Accessory Retailing",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
3173ff5b-e48b-466b-9b8d-df9ee3ce5095,debit,-47.96,AUD,KMART 1226 CLAYTON AU AUS  Card xx3856,2025-10-02T15:47:16Z,2025-10-03T15:47:16Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,426,Department Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
d9cb3319-8a4f-45c5-b7f6-bd4da64b0b4d,debit,-14.81,AUD,MCDONALDS AIRSIDE MASC Card xx3856,2025-10-03T11:25:20Z,2025-10-03T11:25:20Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
4e4d04d8-1a82-46ab-96a1-845fa5498cd9,debit,-4500.00,AUD,Transfer To Savings Acc HooliBank app,2025-10-01T09:04:58Z,2025-10-03T09:04:58Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,transfer,,,e7bc7c48-de59-4784-bbff-79d0abec64d5,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
a6141bf4-68ab-45c1-b72d-906cf19cf4d8,debit,-9.49,AUD,MCDONALDS AIRSIDE MASC Card xx3856,2025-10-02T22:42:33Z,2025-10-02T22:42:33Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
03ce8540-83b6-45d2-8a0f-52e6feb52394,debit,-430.00,AUD,MYER WARRINGAH BROOKVALE AU Card xx2328,2025-10-01T17:19:30Z,2025-10-02T17:19:30Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,426,Department Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
100b3d01-1605-4a1d-8630-fe31b4e1e884,credit,1900.00,AUD,PAY/SALARY FROM COLES SUPERMARKE,2025-10-02T17:11:45Z,2025-10-02T17:11:45Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,transfer,0,Unknown,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
de59c8eb-8a33-47fb-a9e9-7690ba5736e4,debit,-243.57,AUD,ALDI STORES - Chatswood Chatswood AU  Card xx3856,2025-09-29T11:55:30Z,2025-10-02T11:55:30Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
dce380bf-2496-47fd-a4eb-5ae60faf628e,debit,-19.54,AUD,UBER* EATS SYDNEY NS AUS  Card xx3856,2025-10-01T08:55:42Z,2025-10-02T08:55:42Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",H699483,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
46a9e070-e1c4-491d-9429-5be19ae911cb,debit,-1218.59,AUD,Transfer To Credit Card Acc HooliBank App,2025-09-28T05:17:29Z,2025-10-01T05:17:29Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,transfer,,,5f68577e-9635-4f68-9dbf-7c4ca57bbf44,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
050f9734-bf9b-4ea6-bda2-cac7dfa77871,debit,-59.63,AUD,CALTEX MOORABBIN MOORABBIN AU  Card xx2328,2025-09-28T03:39:45Z,2025-10-01T03:39:45Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,400,Fuel Retailing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
68f9e58a-3bc5-4d15-96cc-cb884adc105f,credit,8000.00,AUD,DEPOSIT-SALARY TRANSPORTSERVICE Wage/sal 00964447,2025-09-28T02:48:39Z,2025-09-30T02:48:39Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,transfer,0,Unknown,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
0df1b4ef-7934-40c2-aad6-55e47d61a920,debit,-24.12,AUD,MCDONALDS AIRSIDE MASC Card xx2328,2025-09-27T00:18:51Z,2025-09-30T00:18:51Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
de162666-46c4-468a-b2f9-a46f6832d20c,debit,-22.41,AUD,WOOLWORTHS/WHEELERS HILL WHEELERS HILL AU  Card xx2328,2025-09-26T03:08:44Z,2025-09-29T03:08:44Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,H910526,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
f4d98cc9-066f-4acc-aeb0-aececb32c94a,debit,-39.78,AUD,KMART 1226 CLAYTON AU AUS  Card xx3856,2025-09-26T18:36:07Z,2025-09-28T18:36:07Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,426,Department Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
796b0240-3e49-4227-b889-2d0d1c5bc294,debit,-96.98,AUD,MCDONALDS AIRSIDE MASC Card xx3856,2025-09-25T13:05:16Z,2025-09-28T13:05:16Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
91da2c0d-1f4f-480b-bda3-8b3a6869f455,debit,-0.52,AUD,COFFEE MINISTRY MALVERN EAST AU Card xx2328,2025-09-27T06:38:50Z,2025-09-28T06:38:50Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
9e24f6da-745d-4bfa-805b-ac199591c8b5,debit,-94.34,AUD,YD PTY LTD 201 Manly Card xx2328,2025-09-28T04:53:34Z,2025-09-28T04:53:34Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,425,"Clothing, Footwear and Personal Accessory Retailing",H779378,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
bfa2c804-9bd9-4f7e-bdea-2bfc7750de2f,debit,-544.17,AUD,WOOLWORTHS 3298 Chatswood AUS Card xx3856,2025-09-27T15:51:48Z,2025-09-27T15:51:48Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
1b2ea095-8825-4e16-bbed-84aae67ce6cb,debit,-27.72,AUD,WOOLWORTHS 3298 Chatswood AUS Card xx3856,2025-09-27T10:59:49Z,2025-09-27T10:59:49Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,H694034,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
ff33f419-1c0b-4c7b-8d65-e64a01a7c8fa,debit,-86.94,AUD,MCDONALDS AIRSIDE MASC Card xx2328,2025-09-26T19:15:30Z,2025-09-26T19:15:30Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
2cee7e0c-9af1-4a10-a146-81e2378469d0,debit,-63.04,AUD,KMART 1226 CLAYTON AU AUS  Card xx2328,2025-09-25T09:06:43Z,2025-09-26T09:06:43Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,426,Department Stores,c43222e8-cd4b-4ba3-ac17-c3e84d667833,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
cb3d3814-2d38-4b31-a481-4f866c957510,debit,-24.16,AUD,MCDONALDS AIRSIDE MASC Card xx3856,2025-09-24T07:25:53Z,2025-09-24T07:25:53Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",H646533,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
caf0fd07-7bfe-4d9f-9f1c-1c99ee48501b,debit,-58.30,AUD,BP WESTERNPORT 5443 CRANBOURNE VI AUS  Card xx2328,2025-09-24T01:04:04Z,2025-09-24T01:04:04Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,400,Fuel Retailing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
618b44c8-f4ab-4a69-9ebe-9d185baaedc1,debit,-20.79,AUD,MCDONALDS AIRSIDE MASC Card xx3856,2025-09-24T00:05:09Z,2025-09-24T00:05:09Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
3909321b-f2c6-48cd-be1d-0f535b351dbf,debit,-8.79,AUD,MCDONALDS AIRSIDE MASC Card xx2328,2025-09-22T09:45:21Z,2025-09-23T09:45:21Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
53ffaa49-107b-4347-8fb3-ca067262629b,debit,-47.17,AUD,KMART 1226 CLAYTON AU AUS  Card xx3856,2025-09-22T02:13:24Z,2025-09-22T02:13:24Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,426,Department Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
e552ddcc-3f64-4848-9888-0e97b2be6fbe,debit,-18.27,AUD,WOOLWORTHS 3298 Chatswood AUS Card xx2328,2025-09-19T00:35:51Z,2025-09-21T00:35:51Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
b3a56172-9f94-4598-88f2-2fea230331d5,debit,-3.31,AUD,SQ *Coffee Shop Chatswood AU Card xx3856,2025-09-17T18:39:21Z,2025-09-20T18:39:21Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
f336dd6a-477f-48ee-bc7d-a612e4c0a826,debit,-91.14,AUD,MCDONALDS AIRSIDE MASC Card xx2328,2025-09-20T17:47:42Z,2025-09-20T17:47:42Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
0ab11db7-447d-49ac-9a53-e60590e5d06f,debit,-13.87,AUD,MCDONALDS AIRSIDE MASC Card xx3856,2025-09-20T11:20:54Z,2025-09-20T11:20:54Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",H976127,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
66adedab-5104-41fe-8548-e2b8d55dacc7,debit,-41.64,AUD,KMART 1226 CLAYTON AU AUS  Card xx3856,2025-09-19T08:10:29Z,2025-09-20T08:10:29Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,426,Department Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
3df0fbd0-093e-475b-9df2-650797c3e21b,credit,1900.00,AUD,PAY/SALARY FROM COLES SUPERMARKE,2025-09-18T14:37:58Z,2025-09-19T14:37:58Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,transfer,0,Unknown,H803376,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
d95b6d23-5b94-45a8-a949-596a133767e9,debit,-4.08,AUD,UBER *EATS Sydney AU AUS  Card xx2328,2025-09-18T07:37:34Z,2025-09-19T07:37:34Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
96115e01-2ac4-4451-9340-bda9fa911c6c,debit,-228.76,AUD,WOOLWORTHS 3146 WHEELERS HILL VI AUS  Card xx3856,2025-09-18T22:03:46Z,2025-09-18T22:03:46Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,caf5ff7d-2dfe-4b63-a4f7-7dbed415f8db,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
be5b335d-f3c2-4aa0-b3c0-a333111f993a,debit,-40.47,AUD,ALH VENUES/730 CENTRE RD BENTLEIGH EST AU  Card xx2328,2025-09-16T21:03:47Z,2025-09-18T21:03:47Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,452,"Pubs, Taverns and Bars",17d69eb3-bcf2-4306-9e20-531129c2d90e,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
2f6a612f-9e5d-4d6e-aae5-43715236ffc7,debit,-19.06,AUD,MCDONALDS DT 0136 Manly VICAU Card xx2328,2025-09-15T20:55:26Z,2025-09-18T20:55:26Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",H694091,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
53e56b37-1d0b-46ae-93c3-e5895ffe40bd,debit,-45.78,AUD,CALTEX MOORABBIN MOORABBIN AU  Card xx3856,2025-09-17T20:35:39Z,2025-09-18T20:35:39Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,400,Fuel Retailing,H961770,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
fbb28a96-c522-416c-9f56-d6eb1ab316fb,debit,-0.56,AUD,MCITY FRESH FOOD PL CLAYTON VI AUS  Card xx2328,2025-09-16T15:13:36Z,2025-09-18T15:13:36Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,412,Specialised Food Retailing,H500296,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
d185e273-084e-4784-a04c-2a9fdf1fc659,debit,-220.10,AUD,"Wollongong Hospital, 0129 LAST 4 CARD DIGITS 1111 Card xx2328",2025-09-18T09:46:34Z,2025-09-18T09:46:34Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,840,Hospitals,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
5f239a80-8f2b-411c-849e-6829ce4d264a,debit,-799.01,AUD,WOOLWORTHS 3298 Chatswood AUS Card xx3856,2025-09-13T12:29:13Z,2025-09-16T12:29:13Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,ef28f675-8c3d-4847-9c3a-39bad81d59aa,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
12307539-6967-412a-9b1a-383528c4706e,debit,-1000.00,AUD,PAYMENT BY AUTHORITY TO TOYOTA FINANCE 11111111,2025-09-15T19:48:22Z,2025-09-15T19:48:22Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,623,Non-Depository Financing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
fc936b78-a371-4a99-916d-0b7bb184ab0b,debit,-21.61,AUD,MCDONALDS ROWVILLE ROWVILLE VICAU Card xx2328,2025-09-14T02:35:02Z,2025-09-15T02:35:02Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",H437447,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
ec88ba73-0977-49b4-95ee-6d1a8e818188,debit,-440.55,AUD,MYER WARRINGAH BROOKVALE AU Card xx3856,2025-09-14T02:28:34Z,2025-09-15T02:28:34Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,426,Department Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
92089cde-9f2e-4a01-8ca1-7a9c5d817913,debit,-14.70,AUD,MCDONALDS AIRSIDE MASC Card xx2328,2025-09-12T00:09:45Z,2025-09-15T00:09:45Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
5b11abd4-76e9-4f53-90fa-813e7f39ae5c,debit,-10.08,AUD,MCDONALDS STH OAKLEIG OAKLEIGH SOUTVICAU Card xx3856,2025-09-13T16:09:12Z,2025-09-14T16:09:12Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
b05bccdb-f479-4076-b37c-b6eb5fb7498b,debit,-14.81,AUD,SQ *Coffee Shop Chatswood AU Card xx2328,2025-09-12T15:21:59Z,2025-09-14T15:21:59Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
619924fd-c8ca-4f42-9875-276262586c7d,debit,-17.48,AUD,MCDONALDS YALLAMBIE YALLAMBIE AU  Card xx3856,2025-09-11T13:59:12Z,2025-09-13T13:59:12Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
e214ace6-0190-45b0-9ae6-f1d3d83486fb,debit,-566.64,AUD,WOOLWORTHS 3298 Chatswood AUS Card xx2328,2025-09-11T16:09:39Z,2025-09-12T16:09:39Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
4192d38c-f389-4da2-b690-228abdd7cbeb,debit,-20.09,AUD,UBER *EATS Sydney AU AUS  Card xx3856,2025-09-09T01:16:34Z,2025-09-12T01:16:34Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",H845627,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
410ce18c-df4e-4cdd-8413-30f095acaa78,debit,-42.54,AUD,WOOLWORTHS 3298 Chatswood AUS Card xx2328,2025-09-08T08:16:18Z,2025-09-11T08:16:18Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
7f0e8dea-eabc-48e0-94fb-5b26bd6546e6,debit,-2.52,AUD,COLES ONLINE HAWTHORN EAST AU  Card xx3856,2025-09-08T04:31:29Z,2025-09-11T04:31:29Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
41caecdb-18ba-4d6f-a2e4-ae80ef16de71,debit,-1.46,AUD,MCDONALDS MANOR LAKES WYNDHAM VALE AUS  Card xx2328,2025-09-08T01:03:10Z,2025-09-09T01:03:10Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",ea705731-ee16-4fe0-a9cc-bbb0be6a9d0b,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
87a1ac30-90d5-408d-9fdd-8235f29b8ece,debit,-18.69,AUD,MCDONALDS AIRSIDE MASC Card xx2328,2025-09-08T07:38:32Z,2025-09-08T07:38:32Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",H589057,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
1d6f1a30-e2da-4efd-985c-5eeb6df19981,debit,-4.05,AUD,7-ELEVEN 2285 TURRAMURRA AU Card xx2328,2025-09-07T20:30:56Z,2025-09-07T20:30:56Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
0243996a-f565-4568-bd57-194b99943b44,debit,-2.47,AUD,MCDONALDS AIRSIDE MASC Card xx2328,2025-09-04T02:15:19Z,2025-09-06T02:15:19Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
38e26365-6918-4067-b9d5-bbeae0840f55,debit,-6.13,AUD,KOJI GROUP PTY LTD GLEN BostonAU  Card xx3856,2025-09-04T17:59:58Z,2025-09-05T17:59:58Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
3c26e4f0-bb40-4267-8099-6d66eccde18e,credit,1900.00,AUD,PAY/SALARY FROM COLES SUPERMARKE,2025-09-04T02:24:41Z,2025-09-05T02:24:41Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,transfer,0,Unknown,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
bb1c0860-814f-4b1d-b6ac-da11c3d8ece6,debit,-2.83,AUD,THE STADIUM FISH & CHI MULGRAVE AU  Card xx3856,2025-09-03T19:09:42Z,2025-09-04T19:09:42Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
391d8292-3e7e-49f2-839b-983a4fd214c6,debit,-44.51,AUD,KMART 1226 CLAYTON AU AUS  Card xx2328,2025-09-04T16:35:46Z,2025-09-04T16:35:46Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,426,Department Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
5358bef1-1bbd-4909-b0d9-419d0fd96e7a,debit,-42.55,AUD,BP PENLNK OB 7655 BAXTER AU Card xx2328,2025-09-02T07:26:19Z,2025-09-04T07:26:19Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,400,Fuel Retailing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
b0775ec4-225e-432b-827f-2f5e65ddde11,debit,-756.49,AUD,WOOLWORTHS 3298 Chatswood AUS Card xx2328,2025-09-02T03:57:24Z,2025-09-04T03:57:24Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,411,Supermarket and Grocery Stores,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
3abc34ad-f7d7-4a20-a50d-8dae60a24b26,debit,-17.06,AUD,KFC HURSTVILLE MALL      HURSTVILLE   AU  Card xx3856,2025-09-01T00:40:30Z,2025-09-04T00:40:30Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
aeb414e5-24b6-447d-9d1e-7c533f9d7a55,debit,-4500.00,AUD,Transfer To Savings Acc HooliBank app,2025-09-01T14:09:59Z,2025-09-03T14:09:59Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,transfer,,,H205708,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
f74c1587-2804-46a2-90ce-8cb05b4b585f,debit,-13.21,AUD,MCDONALDS PAKEN OUTB OFFICER SOUTH AU  Card xx2328,2025-08-31T07:14:03Z,2025-09-03T07:14:03Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
240be674-ded7-4cb1-860d-cb8c5e19ff63,debit,-17.71,AUD,MCDONALDS AIRSIDE MASC Card xx2328,2025-08-30T23:11:41Z,2025-09-02T23:11:41Z,150a5086-a8cb-4eb8-8148-3f9dc3da25dd,posted,payment,451,"Cafes, Restaurants and Takeaway Food Services",H552527,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
